175	LOTE_642B3740	VCD2518399	2025-04-30	94.964.889/0005-02	UNIAGRO	ITAJAI	SC	ITAJAI	SC	4208203	199584	28	12070.8	SUL	CAP	ENTREGA IMEDIATA - AGENDAR ENTREGA PARA 19/05/2025	Aguardando Roteirização	2025-06-17	\N	\N	RODO AGD TRANSPORTES LTDA	\N	\N	\N	\N	\N	\N	\N	\N	136098	FATURADO	f	2025-06-16 13:37:51.123425	100	\N
180	LOTE_55135CF6	VCD2519431	2025-06-05	93.209.765/0614-18	ATACADAO 614	LIMEIRA	SP	LIMEIRA	SP	3526902	22280.429999999997	2.3401605339105336	1735.14	SP	B	AGENDAR ENTREGA	Aguardando Roteirização	2025-06-23	2025-06-24	2506060032989.0	MARCOS ALEXANDRE MARTINS	\N	\N	\N	\N	\N	\N	\N	\N	136175	FATURADO	f	2025-06-16 13:37:51.617036	134	\N
167	LOTE_3060C96D	VCD2519465	2025-06-05	93.209.765/0479-38	ATACADAO 811	SANTO ANDRE	SP	SANTO ANDRE	SP	3547809	22262.559999999998	2.050275072150072	1663.835	SP	ABC	AGENDAR ENTREGA	Aguardando Roteirização	2025-06-23	2025-06-24	2506060050596.0	ARNALDO JOAO DOS SANTOS	\N	\N	\N	\N	\N	\N	\N	\N	136196	FATURADO	f	2025-06-16 13:37:50.421919	133	\N
165	LOTE_AF601419	VCD2519580	2025-06-12	28.129.260/0011-52	CARONE	GUARAPARI	ES	GUARAPARI	ES	3202405	4038.1099999999997	0.3388888888888889	287.575	ES	INT	AGENDAR ENTREGA	Aguardando Roteirização	2025-06-18	\N	\N	EXPRESSO VILA PAULISTA TRANS. LTDA	\N	\N	\N	\N	\N	\N	\N	\N	136133	FATURADO	f	2025-06-16 13:37:50.028088	104	\N
510	LOTE_ADF8C325	NP02122	2025-06-23	23978911000193	BOX 81 DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA	RJ	RJ	Rio de Janeiro	RJ	3304557	33766.02	3.1714285714285717	2219.4	RJ	0	\N	Aguardando Roteirização	2025-07-01	\N	\N	TRANSMENEZES TRANSPORTES RODOVIARIO DE CARGAS E MUDANCAS LTDA	\N	\N	\N	\N	\N	\N	\N	\N	3550	FATURADO	f	2025-06-27 13:36:25.309566	319	\N
182	LOTE_D2C9C53D	VCD2519590	2025-06-12	42.816.108/0001-05	AVIVAR ALIMENTOS S/A	VIACAO SAO CRISTOVAO LIMITADA.	MG	Guarulhos	SP	3518800	12377.36	0.9444444444444444	430.44	RED	SP	0	Aguardando Roteirização	2025-06-23	\N		ELIO MARQUES DE SOUZA	\N	\N	\N	\N	\N	\N	\N	\N	136269	FATURADO	f	2025-06-16 13:37:51.838456	149	\N
216	LOTE_2A03A693	np02106	2025-06-12	32448933000302	SHOP MACROZÃO LTDA F2	RJ	RJ	Rio de Janeiro	RJ	3304557	4073.02	0.375	378	RJ	0	\N	Aguardando Roteirização	2025-06-18	\N	\N	TRANSMENEZES TRANSPORTES RODOVIARIO DE CARGAS E MUDANCAS LTDA	\N	\N	\N	\N	\N	\N	\N	\N	3528	FATURADO	f	2025-06-18 14:04:54.785982	126	\N
767	LOTE_D24CD696	VCD2520316	2025-07-07	04.361.539/0001-27	TRILIX DIST	BRASILIA	DF	BRASILIA	DF	5300108	5646.129999999999	0.5	353	DF-GO	CAP	0	Aguardando Roteirização	2025-07-10	\N	\N	TOCANTINS TRANSPORTES E LOGISTICA LTDA	\N	\N	\N	\N	\N	\N	\N	\N	136977	FATURADO	f	2025-07-08 12:36:27.582505	432	\N
185	LOTE_927706A7	VCD2519589	2025-06-12	03.713.266/0001-70	BEIRAO DA SERRA	RIO DE JANEIRO	RJ	Rio de Janeiro	RJ	3304557	170120	18.88888888888889	14357.5	RJ	CAP	ENTREGA IMEDIATA	Aguardando Roteirização	2025-06-18	\N	\N	TRANSCABRAL TRANSPORTES LTDA	\N	\N	\N	\N	\N	\N	\N	\N	136167	FATURADO	f	2025-06-16 13:37:52.040926	113	\N
170	LOTE_0A79E710	VCD2519427	2025-06-05	93.209.765/0590-06	ATACADAO 939	SAO PAULO	SP	São Paulo	SP	3550308	21091.7	1.9828147546897543	1442.135	SP	SP	0	Aguardando Roteirização	2025-06-24	2025-06-25	2506060050766.0	ADIELSON ESPEDITO DA SILVA	\N	\N	\N	\N	\N	\N	\N	\N	136318	FATURADO	f	2025-06-16 13:37:50.636219	178	\N
215	LOTE_236D8736	VCD2519858	2025-06-17	11.735.630/0001-20	ARTPAN	SANTA TERESINHA TRANSPORTE	PI	Guarulhos	SP	3518800	4469.8	0.45714285714285713	316.8	RED	SP	ENTREGA IMEDIATA - ENDEREÇO TRANSPORTADORA (SANTRAL TRANSPORTES LTDA.)  RUA ALEXÂNIA, 248, CIDADE INDUSTRIAL SATÉLITE - GUARULHOS-SP                                                                                                 CEP: 07232-010	Aguardando Roteirização	2025-06-19	\N	\N	ELIO MARQUES DE SOUZA	\N	\N	\N	\N	\N	\N	\N	\N	136218	FATURADO	f	2025-06-18 14:04:54.671591	146	\N
178	LOTE_D627D467	VCD2519416	2025-06-05	93.209.765/0675-30	ATACADAO 675	DIADEMA	SP	DIADEMA	SP	3513801	7036.360000000001	0.7729301948051948	563.5600000000001	SP	ABC	0	Aguardando Roteirização	2025-06-25	2025-06-26	2506060049849.0	EMERSON SANTOS PEREIRA	\N	\N	\N	\N	\N	\N	\N	\N	136444	FATURADO	f	2025-06-16 13:37:51.446783	240	\N
162	LOTE_01EA4E50	VCD2519375	2025-06-05	00.063.960/0035-40	ATACADAO 718	SAO PAULO	SP	São Paulo	SP	3550308	26639.71	2.6559027777777775	2048.5350000000003	SP	SP	0	Aguardando Roteirização	2025-06-24	2025-06-25	2506060049997.0	ADIELSON ESPEDITO DA SILVA	\N	\N	\N	\N	\N	\N	\N	\N	136320	FATURADO	f	2025-06-16 13:37:49.922046	178	\N
166	LOTE_9D6B1CAB	VCD2519445	2025-06-05	93.209.765/0639-76	ATACADAO 639	SAO CAETANO DO SUL	SP	SAO CAETANO DO SUL	SP	3548807	16954.83	1.606574675324675	1227.74	SP	ABC	AGENDAR ENTREGA	Aguardando Roteirização	2025-06-25	2025-06-26	2506060049547.0	ABENER DE ALMEIDA SALES	\N	\N	\N	\N	\N	\N	\N	\N	136436	FATURADO	f	2025-06-16 13:37:50.325122	238	\N
163	LOTE_0A090524	VCD2519484	2025-06-05	93.209.765/0309-62	ATACADAO 812	DIADEMA	SP	DIADEMA	SP	3513801	5830.4	0.7424107142857143	549.72	SP	ABC	0	Aguardando Roteirização	2025-06-25	2025-06-26	2506060050600.0	WILLIAN ALMEIDA DOS SANTOS	\N	\N	\N	\N	\N	\N	\N	\N	136467	FATURADO	f	2025-06-16 13:37:49.944118	202	\N
160	LOTE_3D4C246D	VCD2519443	2025-06-05	93.209.765/0588-91	ATACADAO 937	SAO PAULO	SP	São Paulo	SP	3550308	22538.389999999996	2.398196248196248	1733.915	SP	SP	0	Aguardando Roteirização	2025-06-26	2025-06-27	2506060050731.0	JOSE CLEBER DA PAZ SANTOS	\N	\N	\N	\N	\N	\N	\N	\N	136525	FATURADO	f	2025-06-16 13:37:49.618347	254	\N
169	LOTE_5D13CDF3	VCD2519397	2025-06-05	75.315.333/0340-03	ATACADAO 340	SAO PAULO	SP	São Paulo	SP	3550308	21703.299999999996	2.2948863636363637	1711.7549999999999	SP	SP	0	Aguardando Roteirização	2025-06-26	2025-06-27	2506060048702	SERGIO XAVIER AMARAL	\N	\N	\N	\N	\N	\N	\N	\N	136524	FATURADO	f	2025-06-16 13:37:50.621438	275	\N
897	LOTE_BB92C649	NP02147	2025-07-10	10626575000178	COMSUP COMERCIAL DE ALIMENTOS LTDA	RJ	RJ	Rio de Janeiro	RJ	3304557	2691.96	0.6499999999999999	476.7	RJ	0	\N	Aguardando Roteirização	2025-07-15	\N	\N	TRANSMENEZES TRANSPORTES RODOVIARIO DE CARGAS E MUDANCAS LTDA	\N	\N	\N	\N	\N	\N	\N	\N	3587	FATURADO	f	2025-07-11 16:49:09.443857	511	\N
190	LOTE_24492A41	VCD2519069	2025-05-26	44.873.652/0002-97	BATATAS DIPZ - FILIAL	SAO PAULO	SP	São Paulo	SP	3550308	8592	2	720	SP	SP	Produto novo.\nEntregar no endereço: Av. Pref. João Vila-Lobos Quero, 1505 - Quadra 19 - Jardim Belval, Barueri - SP, 06422-060\nAgendar entrega com 48h de antecedência.	Aguardando Roteirização	2025-06-14	\N	\N	UMBERTO FERREIRA DE LIMA	\N	\N	\N	\N	\N	\N	\N	\N	136092	FATURADO	f	2025-06-16 13:43:16.03963	94	\N
903	LOTE_17413CC9	NP02152	2025-07-10	36882411000103	MINIMERCADO CAMARA TRADIÇÃO LTDA	RJ	RJ	Rio de Janeiro	RJ	3304557	2318.1800000000003	0.3314285714285714	214.61600000000007	RJ	0	\N	Aguardando Roteirização	2025-07-15	\N	\N	TRANSMENEZES TRANSPORTES RODOVIARIO DE CARGAS E MUDANCAS LTDA	\N	\N	\N	\N	\N	\N	\N	\N	3592	FATURADO	f	2025-07-11 16:49:10.077525	511	\N
181	LOTE_B5166DE9	VCD2519479	2025-06-05	93.209.765/0600-12	ATACADAO 730	GUARUJA	SP	GUARUJA	SP	3518701	34511.46	3.4753472222222217	2678.6949999999997	SP	LITORAL - B	0	Aguardando Roteirização	2025-06-23	2025-06-24	2506060050456.0	YASMIN RIBEIRO DA SILVA PAIM	\N	\N	\N	\N	\N	\N	\N	\N	136195	FATURADO	f	2025-06-16 13:37:51.745486	124	\N
198	LOTE_EB610816	VCD2519604	2025-06-12	26.649.971/0002-31	REDE TOP BURGUER	ITABORAI	RJ	ITABORAI	RJ	3301900	2793.06	0.25	252	RJ	INT	0	Aguardando Roteirização	2025-06-18	\N	\N	TRANSMENEZES TRANSPORTES RODOVIARIO DE CARGAS E MUDANCAS LTDA	\N	\N	\N	\N	\N	\N	\N	\N	136181	FATURADO	f	2025-06-17 13:47:36.760279	126	\N
21	LOTE_DAF1A192	VCD2519545	2025-06-09	09.408.549/0001-94	DIST PARATY	LINHARES	ES	LINHARES	ES	3203205	21878.59	2.6239795918367346	1780.7500000000002	ES	INT	0	Aguardando Roteirização	2025-06-13	\N	\N	EXPRESSO VILA PAULISTA TRANS. LTDA	\N	\N	\N	\N	\N	\N	\N	\N	136037	FATURADO	f	2025-06-11 00:35:02.521143	6	\N
23	LOTE_F91D8F55	VCD2519556	2025-06-10	36.055.795/0001-82	PIRES SUP	SEVERINIA	SP	SEVERINIA	SP	3551900	2086.04	0.2	192	SP	D	0	Aguardando Roteirização	2025-06-13	\N	\N	G NOVAIS DE OLIVEIRA	\N	\N	\N	\N	\N	\N	\N	\N	136082	FATURADO	f	2025-06-11 00:35:02.566385	51	\N
24	LOTE_7ECA69A8	VCD2519475	2025-06-05	93.209.765/0602-84	ATACADAO 732	SUZANO	SP	SUZANO	SP	3552502	38316.70999999999	3.839105339105338	2760.8499999999995	SP	C	0	Aguardando Roteirização	2025-06-14	2025-06-16	2506060050472.0	AYANA JHONYELLE GOMES FERREIRA	\N	\N	\N	\N	\N	\N	\N	\N	136057	FATURADO	f	2025-06-11 00:35:02.623375	33	\N
26	LOTE_25ABB3A2	VCD2519423	2025-06-05	93.209.765/0597-82	ATACADAO 947	GUARATINGUETA	SP	GUARATINGUETA	SP	3518404	25403.940000000002	2.742613636363636	2002.3550000000005	SP	C	0	Aguardando Roteirização	2025-06-14	2025-06-16	2506060050855.0	ADOLFO RICARDO SALOMÃO	\N	\N	\N	\N	\N	\N	\N	\N	136069	FATURADO	f	2025-06-11 00:35:02.668823	58	\N
27	LOTE_EDE6C9CC	VCD2519552	2025-06-10	73.146.896/0001-95	BONDI & FILHOS	MIRASSOL	SP	MIRASSOL	SP	3530300	3098.9900000000002	0.3388888888888889	287.575	SP	D	0	Aguardando Roteirização	2025-06-13	\N	\N	G NOVAIS DE OLIVEIRA	\N	\N	\N	\N	\N	\N	\N	\N	136083	FATURADO	f	2025-06-11 00:35:02.71661	51	\N
31	LOTE_67115027	VCD2519508	2025-06-09	05.391.760/0001-90	COLINA	CARIACICA	ES	CARIACICA	ES	3201308	13396.9	1.8	918	ES	CAP	0	Aguardando Roteirização	2025-06-13	\N	\N	EXPRESSO VILA PAULISTA TRANS. LTDA	\N	\N	\N	\N	\N	\N	\N	\N	136038	FATURADO	f	2025-06-11 00:35:02.76767	6	\N
42	LOTE_6E0F0221	VCD2519515	2025-06-09	09.182.947/0004-88	MERCANTIL RODRIGUES	ARACAJU	SE	ARACAJU	SE	2800308	29824.499999999996	3.221085858585859	2618.862	NE	CAP	0	Aguardando Roteirização	2025-06-13	\N	\N	DAGO TRANSPORTE E LOGISTICA LTDA	\N	\N	\N	\N	\N	\N	\N	\N	136058	FATURADO	f	2025-06-11 00:35:03.012358	10	\N
43	LOTE_30BC2F71	VCD2519566	2025-06-10	29.884.092/0001-00	REDE DILETTARE	FOZ DO IGUACU	PR	FOZ DO IGUACU	PR	4108304	5423.1900000000005	0.6522448979591836	443.20000000000005	SUL	INT	0	Aguardando Roteirização	2025-06-13	\N	\N	DAGO TRANSPORTE E LOGISTICA LTDA	\N	\N	\N	\N	\N	\N	\N	\N	136053	FATURADO	f	2025-06-11 00:35:03.018967	10	\N
55	LOTE_BC5187FC	VCD2519409	2025-06-05	93.209.765/0636-23	ATACADAO 636	SANTO ANDRE	SP	SANTO ANDRE	SP	3547809	24430.84	2.7253472222222217	2012.3799999999997	SP	ABC	AGENDAR ENTREGA	Aguardando Roteirização	2025-06-16	2025-06-16	2506060049512.0	ARNALDO JOAO DOS SANTOS	\N	\N	\N	\N	\N	\N	\N	\N	136054	FATURADO	f	2025-06-12 13:51:57.414951	40	\N
58	LOTE_44FFEBC0	VCD2519392	2025-06-05	93.209.765/0645-14	ATACADAO 645	BOTUCATU	SP	BOTUCATU	SP	3507506	13565.23	1.4631899350649349	1117.8	SP	A	AGENDAR ENTREGA	Aguardando Roteirização	2025-06-16	2025-06-17	2506060049610.0	HUDSON CORREA SIMOES	\N	\N	\N	\N	\N	\N	\N	\N	136060	FATURADO	f	2025-06-12 13:51:57.531037	41	\N
67	LOTE_A4A7D509	VCD2519536	2025-06-09	42.434.646/0005-50	PRASO PLATAFORMA	TRANSWINTER TRANSPORTE E LOGISTICA LTDA	PB	TRANSWINTER TRANSPORTE E LOGISTICA LTDA	PB	\N	4052.8	0.5555555555555556	382.29999999999995	FOB	0	PDD DE REMESSA VCD2519537 - CLIENTE COLETA - VENDA COM REMESSA PARA DEPOSITO ( INFORMAR AO FISCAL) - ENVIAR JUNTO COM A BONIFICAÇÃO	Aguardando Roteirização	2025-06-16	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	136063	FATURADO	f	2025-06-12 13:51:58.022368	\N	\N
69	LOTE_2CE108D2	VCD2519469	2025-06-05	93.209.765/0605-27	ATACADAO 735	SAO CARLOS	SP	SAO CARLOS	SP	3548906	18636.239999999998	1.8268262987012982	1384.1599999999999	SP	D	AGENDAR ENTREGA	Aguardando Roteirização	2025-06-16	2025-06-17	2506060050529.0	ABENER DE ALMEIDA SALES	\N	\N	\N	\N	\N	\N	\N	\N	136088	FATURADO	f	2025-06-12 13:51:58.131314	59	\N
199	LOTE_717783CB	VCD2519745	2025-06-16	01.920.177/0008-45	MILANO-NOGUEIRAS	DUQUE DE CAXIAS	RJ	DUQUE DE CAXIAS	RJ	3301702	5737	0.5714285714285714	396	RJ	INT	0	Aguardando Roteirização	2025-06-18	\N	\N	TRANSMENEZES TRANSPORTES RODOVIARIO DE CARGAS E MUDANCAS LTDA	\N	\N	\N	\N	\N	\N	\N	\N	136191	FATURADO	f	2025-06-17 13:47:36.818034	126	\N
200	LOTE_DBF5AB51	VCD2519614	2025-06-12	42.681.210/0001-32	ATACADAO TOP BURGUER	SAO GONCALO	RJ	SAO GONCALO	RJ	3304904	2793.06	0.25	252	RJ	INT	0	Aguardando Roteirização	2025-06-18	\N	\N	TRANSMENEZES TRANSPORTES RODOVIARIO DE CARGAS E MUDANCAS LTDA	\N	\N	\N	\N	\N	\N	\N	\N	136182	FATURADO	f	2025-06-17 13:47:36.961861	126	\N
205	LOTE_C5DF943F	VCD2519737	2025-06-13	42.280.609/0001-01	LATICINIOS LAUREANO	DUQUE DE CAXIAS	RJ	DUQUE DE CAXIAS	RJ	3301702	7200.5	0.7428571428571429	514.8	RJ	INT	0	Aguardando Roteirização	2025-06-18	\N	\N	TRANSMENEZES TRANSPORTES RODOVIARIO DE CARGAS E MUDANCAS LTDA	\N	\N	\N	\N	\N	\N	\N	\N	136190	FATURADO	f	2025-06-17 13:47:37.33574	126	\N
217	LOTE_56CE1314	np02107	2025-06-12	30896183000136	30.896.183 GUILHERME QUINTELLA GINJA	RJ	RJ	Rio de Janeiro	RJ	3304557	2704.44	0.25	252	RJ	0	\N	Aguardando Roteirização	2025-06-18	\N	\N	TRANSMENEZES TRANSPORTES RODOVIARIO DE CARGAS E MUDANCAS LTDA	\N	\N	\N	\N	\N	\N	\N	\N	3529	FATURADO	f	2025-06-18 14:04:55.369052	126	\N
174	LOTE_3EDEE5C2	VCD2519472	2025-06-05	93.209.765/0655-96	ATACADAO 655	BARUERI	SP	BARUERI	SP	3505708	11275.36	0.9756718975468974	781.78	SP	SP	0	Aguardando Roteirização	2025-06-24	2025-06-25	2506060049717.0	LUIZ GUSTAVO OLIVEIRA DA SILVA LINHARES	\N	\N	\N	\N	\N	\N	\N	\N	136289	FATURADO	f	2025-06-16 13:37:50.937901	161	\N
248	LOTE_EDA4EC7F	VCD2519649	2025-06-13	06.057.223/0423-38	REDE ASSAI LJ 203	SAO BERNARDO DO CAMPO	SP	SAO BERNARDO DO CAMPO	SP	3548708	2765.72	0.24285714285714285	153.6	SP	ABC	0	FIORINO 14 - 2 ENTREGAS	2025-06-25	2025-06-26	1948156.0	SERGIO APARECIDO SABINO BATISTA	\N	\N	\N	\N	\N	\N	\N	\N	136391	FATURADO	f	2025-06-23 15:09:54.540579	196	\N
246	LOTE_4D3E64B5	VCD2519774	2025-06-16	06.057.223/0502-76	REDE ASSAI LJ 272	SAO PAULO	SP	São Paulo	SP	3550308	10118.869999999999	0.9017857142857143	636.26	SP	SP	0	Aguardando Roteirização	2025-06-26	2025-06-27	1948211.0	MICHEL IZAC BARBOSA FERREIRA	\N	\N	\N	\N	\N	\N	\N	\N	136521	FATURADO	f	2025-06-23 15:09:54.496477	256	\N
514	LOTE_94A4F457	VCD2519652	2025-06-13	06.057.223/0271-00	REDE ASSAI LJ 10	SAO BERNARDO DO CAMPO	SP	SAO BERNARDO DO CAMPO	SP	3548708	2315.13	0.31142857142857144	190.20000000000002	SP	ABC	AGENDAR ENTREGA	Aguardando Roteirização	2025-07-02	2025-07-03	1948125	JOAO VINICIUS SANTOS DE OLIVEIRA	\N	\N	\N	\N	\N	\N	\N	\N	136757	FATURADO	f	2025-06-27 13:40:10.339459	361	\N
73	LOTE_6C3D29B7	VCD2519380	2025-06-05	93.209.765/0604-46	ATACADAO 734	BARUERI	SP	BARUERI	SP	3505708	18983.54	2.3297483766233764	1683.4350000000002	SP	SP	AGENDAR ENTREGA	Aguardando Roteirização	2025-06-16	2025-06-16	2506060050502.0	MICHEL IZAC BARBOSA FERREIRA	\N	\N	\N	\N	\N	\N	\N	\N	136075	FATURADO	f	2025-06-12 13:51:58.314879	50	\N
74	LOTE_9F11895F	VCD2519435	2025-06-05	93.209.765/0653-24	ATACADAO 653	TAUBATE	SP	TAUBATE	SP	3554102	23086.839999999997	2.542410714285714	1824.2	SP	C	0	Aguardando Roteirização	2025-06-16	2025-06-17	2506060049695.0	JOSE CLEBER DA PAZ SANTOS	\N	\N	\N	\N	\N	\N	\N	\N	136086	FATURADO	f	2025-06-12 13:51:58.326563	56	\N
77	LOTE_21251D11	VCD2519418	2025-06-05	93.209.765/0631-19	ATACADAO 631	MAUA	SP	MAUA	SP	3529401	21217.97	2.167636183261183	1611.2150000000001	SP	SP	AGENDAR ENTREGA	Aguardando Roteirização	2025-06-16	2025-06-17	2506060048958.0	LUIZ GUSTAVO OLIVEIRA DA SILVA LINHARES	\N	\N	\N	\N	\N	\N	\N	\N	136085	FATURADO	f	2025-06-12 13:51:58.433914	54	\N
78	LOTE_418E0104	VCD2519405	2025-06-05	93.209.765/0592-78	ATACADAO 941	ITAPECERICA DA SERRA	SP	ITAPECERICA DA SERRA	SP	3522208	30445.97	3.3563943001443	2408.96	SP	SP	0	Aguardando Roteirização	2025-06-16	2025-06-16	2506060050790.0	VANDERLEI BUENO DE SOUZA	\N	\N	\N	\N	\N	\N	\N	\N	136065	FATURADO	f	2025-06-12 13:51:58.512279	47	\N
80	LOTE_3C5998E3	VCD2519512	2025-06-09	42.434.646/0003-99	PRASO DIST	TRANSWINTER TRANSPORTE E LOGISTICA LTDA	PE	TRANSWINTER TRANSPORTE E LOGISTICA LTDA	PE	\N	1823.7599999999998	0.25	172.035	FOB	0	CLIENTE COLETA - ENVIAR JUNTO COM PDD VCD2519511 - TRANSPORTADORA TRANSWINTER TRANSPORTE LOGÍSTICA LTDA - CONTATO: TIHANNE - FONE 81-99916-9180	Aguardando Roteirização	2025-06-16	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	136068	FATURADO	f	2025-06-12 13:51:58.60395	\N	\N
84	LOTE_77EB7727	VCD2519434	2025-06-05	93.209.765/0656-77	ATACADAO 656	POA	SP	POA	SP	3539806	20239.75	2.18051948051948	1523.5150000000003	SP	SP	0	Aguardando Roteirização	2025-06-16	2025-06-17	2506060049725.0	HUDSON CORREA SIMOES	\N	\N	\N	\N	\N	\N	\N	\N	136070	FATURADO	f	2025-06-12 13:51:58.725553	44	\N
87	LOTE_18298A37	VCD2519511	2025-06-09	42.434.646/0003-99	PRASO DIST	TRANSWINTER TRANSPORTE E LOGISTICA LTDA	PE	TRANSWINTER TRANSPORTE E LOGISTICA LTDA	PE	\N	45719.840000000004	6.231111111111111	4320.499999999999	FOB	0	CLIENTE COLETA - ENVIAR JUNTO COM A BONIFICAÇÃO - TRANSPORTADORA TRANSWINTER TRANSPORTE LOGÍSTICA LTDA - CONTATO: TIHANNE - FONE 81-99916-9180	Aguardando Roteirização	2025-06-16	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	136059	FATURADO	f	2025-06-12 13:51:58.924499	\N	\N
88	LOTE_7FBA4D51	VCD2519436	2025-06-05	93.209.765/0652-43	ATACADAO 652	COTIA	SP	COTIA	SP	3513009	25453.009999999995	2.779626623376623	2029.1550000000002	SP	SP	0	Aguardando Roteirização	2025-06-16	2025-06-16	2506060049687.0	HENRIQUE LUIZ TRINDADE	\N	\N	\N	\N	\N	\N	\N	\N	136076	FATURADO	f	2025-06-12 13:51:59.009036	48	\N
98	LOTE_C48A7E0E	VCD2519349	2025-06-04	39.017.306/0090-61	CONSUMA	SAO PAULO	SP	São Paulo	SP	3550308	5758.72	1.599375	1246.1499999999999	SP	SP	Entregar junto com o PDD VCD2518770	Aguardando Roteirização	2025-06-16	\N	\N	CARLOS FREDERICO SILVA DO NASCIMENTO	\N	\N	\N	\N	\N	\N	\N	\N	136064	FATURADO	f	2025-06-12 13:51:59.320828	37	\N
101	LOTE_D18AC443	VCD2519348	2025-06-04	67.838.458/0052-35	LA BELLA	SAO PAULO	SP	São Paulo	SP	3550308	1700.5200000000002	0.48571428571428565	377.65000000000003	SP	SP	Entregar junto com o PDD VCD2518772	Aguardando Roteirização	2025-06-16	\N	\N	CARLOS FREDERICO SILVA DO NASCIMENTO	\N	\N	\N	\N	\N	\N	\N	\N	136045	FATURADO	f	2025-06-12 13:51:59.412589	37	\N
102	LOTE_D537172B	VCD2519414	2025-06-05	93.209.765/0676-10	ATACADAO 676	MAUA	SP	MAUA	SP	3529401	20739.989999999998	2.052295274170274	1479.38	SP	SP	0	Aguardando Roteirização	2025-06-16	2025-06-16	2506060049873.0	HUDSON CORREA SIMOES	\N	\N	\N	\N	\N	\N	\N	\N	136061	FATURADO	f	2025-06-12 13:51:59.415561	46	\N
105	LOTE_C74A82D5	np02105	2025-06-12	45774009000198	SUPERMERCADO ALVORADA LTDA	RJ	RJ	Rio de Janeiro	RJ	3304557	11193.79	1.301530612244898	1033.8	RJ	0	\N	Aguardando Roteirização	2025-06-13	\N	\N	TRANSMENEZES TRANSPORTES RODOVIARIO DE CARGAS E MUDANCAS LTDA	\N	\N	\N	\N	\N	\N	\N	\N	3523	FATURADO	f	2025-06-12 16:29:33.434082	34	\N
106	LOTE_0CBC1F88	np02111	2025-06-12	24644512000159	estrela real distribuidora ltda	RJ	RJ	Rio de Janeiro	RJ	3304557	35804.1	3.714285714285714	2574	RJ	0	\N	Aguardando Roteirização	2025-06-13	\N	\N	TRANSMENEZES TRANSPORTES RODOVIARIO DE CARGAS E MUDANCAS LTDA	\N	\N	\N	\N	\N	\N	\N	\N	3525	FATURADO	f	2025-06-12 16:29:33.915286	34	\N
120	LOTE_C9C3C36B	VCD2519612	2025-06-12	04.528.629/0002-40	CDI BARRA	SAO PAULO	SP	São Paulo	SP	3550308	8023.32	1.0555555555555556	726.3699999999999	SP	SP	ENTREGAR NO CLIENTE 16/06/25	Aguardando Roteirização	2025-06-16	\N	\N	RAFAEL SOARES DA SILVA	\N	\N	\N	\N	\N	\N	\N	\N	136073	FATURADO	f	2025-06-13 13:59:23.376655	67	\N
135	LOTE_67A3B561	VCD2519618	2025-06-13	22.749.835/0285-15	MERCATO EXPRESS	ITAPEVI	SP	ITAPEVI	SP	3522505	2407.59	0.2777777777777778	191.14999999999998	SP	SP	ENVIA LAUDO JUNTO COM NF\nCLIENTE NÃO RECEBE SEM LAUDO	Aguardando Roteirização	2025-06-16	\N	\N	UMBERTO FERREIRA DE LIMA	\N	\N	\N	\N	\N	\N	\N	\N	136091	FATURADO	f	2025-06-13 13:59:25.150487	94	\N
904	LOTE_EE57AF7F	NP02145	2025-07-10	36289668000148	ARMAZEM SANTOS DE MIRACEMA LTDA	RJ	RJ	Rio de Janeiro	RJ	3304557	30823.6	4.553571428571429	2878.7	RJ	0	\N	Aguardando Roteirização	2025-07-15	\N	\N	TRANSMENEZES TRANSPORTES RODOVIARIO DE CARGAS E MUDANCAS LTDA	\N	\N	\N	\N	\N	\N	\N	\N	3585	FATURADO	f	2025-07-11 16:49:10.287384	511	\N
179	LOTE_06502A75	VCD2519700	2025-06-13	50.154.061/0001-81	FESTPAN	MAUA	SP	MAUA	SP	3529401	3603.6000000000004	0.2857142857142857	198	SP	SP	ENVIAR PRODUTO COM 70% DE SHELF LIFE - NÃO EFETUAMOS PAGAMENTOS DE TÍTULOS NAS DATAS: SEXTAS e SEGUNDAS FEIRAS CASO SEU VENCIMENTO CAIR NESTAS DATAS EFETUAR MUDANÇA DE VENCIMENTO OU PRORROGAÇÃO NOS TÍTULOS.	Aguardando Roteirização	2025-06-23	\N		ARNALDO JOAO DOS SANTOS	\N	\N	\N	\N	\N	\N	\N	\N	136194	FATURADO	f	2025-06-16 13:37:51.554525	133	\N
214	LOTE_9255ADAA	VCD2519844	2025-06-17	64.819.246/0008-49	PRATIC LOJA	SAO JOSE DO RIO PRETO	SP	SAO JOSE DO RIO PRETO	SP	3549805	3548.93	0.33	263.40000000000003	SP	D	0	Aguardando Roteirização	2025-06-18	\N	\N	G NOVAIS DE OLIVEIRA	\N	\N	\N	\N	\N	\N	\N	\N	136200	FATURADO	f	2025-06-18 14:04:54.656634	51	\N
