584	46.187.504/0001-63	\N	-	\N	2025-06-10 19:49:57.156388
585	18.973.992/0001-07	\N	-	\N	2025-06-10 19:49:57.158269
586	22.831.151/0001-24	\N	-	\N	2025-06-10 19:49:57.16015
587	00.458.459/0001-33	\N	-	\N	2025-06-10 19:49:57.162021
588	43.235.825/0001-06	\N	-	\N	2025-06-10 19:49:57.209944
589	49.741.455/0001-57	\N	-	\N	2025-06-10 19:49:57.212073
590	08.450.457/0001-00	\N	-	\N	2025-06-10 19:49:57.21454
591	08.450.457/0002-90	\N	-	\N	2025-06-10 19:49:57.216351
592	08.691.096/0007-89	\N	-	\N	2025-06-10 19:49:57.218141
593	08.691.096/0001-93	\N	-	\N	2025-06-10 19:49:57.219905
594	10.192.776/0001-04	\N	-	\N	2025-06-10 19:49:57.2217
595	01.603.932/0001-91	\N	+55 71 9145-9057	\N	2025-06-10 19:49:57.223347
596	30.038.366/0003-82	\N	-	\N	2025-06-10 19:49:57.225073
597	12.384.687/0001-95	\N	-	\N	2025-06-10 19:49:57.226898
598	63.864.771/0016-23	E-MAIL	agendamento.for@formosanet.com.br / paula.cs@formosanet.com.br	\N	2025-06-10 19:49:57.229588
599	09.317.318/0001-75	E-MAIL	israel.vieira@fortali.com.br / agendamento@fortali.com.br	\N	2025-06-10 19:49:57.231536
600	10.590.116/0001-81	\N	-	\N	2025-06-10 19:49:57.23337
601	09.477.652/0176-76	PORTAL	https://portal.instivo.com.br/dashboard	\N	2025-06-10 19:49:57.235175
602	09.477.652/0131-74	PORTAL	https://portal.instivo.com.br/dashboard	\N	2025-06-10 19:49:57.236921
603	09.477.652/0130-93	PORTAL	https://portal.instivo.com.br/dashboard	\N	2025-06-10 19:49:57.238792
604	09.477.652/0112-01	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.240741
605	09.477.652/0109-06	PORTAL	https://portal.instivo.com.br/dashboard	\N	2025-06-10 19:49:57.242587
606	09.477.652/0104-00	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.244582
607	09.477.652/0103-10	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.246544
608	09.477.652/0101-59	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.248475
609	09.477.652/0098-19	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.250208
610	09.477.652/0097-38	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.25191
611	09.477.652/0096-57	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.253728
612	09.477.652/0095-76	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.255608
613	09.477.652/0093-04	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.257503
614	09.477.652/0092-23	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.259518
615	09.477.652/0091-42	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.308288
616	09.477.652/0090-61	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.31152
618	09.477.652/0088-47	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.315148
619	09.477.652/0087-66	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.316902
620	09.477.652/0084-13	PORTAL	https://portal.instivo.com.br/dashboard	\N	2025-06-10 19:49:57.318615
621	09.477.652/0076-03	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.320282
622	09.477.652/0075-22	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.322077
623	09.477.652/0071-07	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.323913
624	09.477.652/0070-18	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.326003
625	09.477.652/0068-01	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.328002
626	09.477.652/0067-12	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.329834
627	09.477.652/0066-31	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.331771
628	09.477.652/0065-50	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.333655
629	09.477.652/0064-70	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.335484
630	09.477.652/0058-21	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.337185
631	09.477.652/0053-17	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.338926
632	09.477.652/0051-55	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.340769
633	09.477.652/0050-74	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.342654
634	09.477.652/0049-30	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.344358
635	09.477.652/0048-50	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.346245
636	09.477.652/0047-79	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.348113
637	09.477.652/0046-98	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.349906
638	09.477.652/0044-26	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.351866
639	09.477.652/0042-64	PORTAL	https://portal.instivo.com.br/dashboard	\N	2025-06-10 19:49:57.35521
640	09.477.652/0041-83	PORTAL	https://portal.instivo.com.br/dashboard	\N	2025-06-10 19:49:57.357221
641	09.477.652/0040-00	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.359513
642	09.477.652/0039-69	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.361859
643	09.477.652/0028-06	PORTAL	https://portal.instivo.com.br/dashboard	\N	2025-06-10 19:49:57.408546
644	09.477.652/0026-44	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.411298
645	09.477.652/0025-63	PORTAL	https://portal.instivo.com.br/dashboard	\N	2025-06-10 19:49:57.413363
646	09.477.652/0022-10	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.415312
647	09.477.652/0016-72	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.417205
648	09.477.652/0011-68	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.41914
649	09.477.652/0010-87	PORTAL	https://portal.instivo.com.br/dashboard	\N	2025-06-10 19:49:57.421617
650	09.477.652/0009-43	PORTAL	https://portal.instivo.com.br/dashboard	\N	2025-06-10 19:49:57.425858
651	09.477.652/0007-81	PORTAL	https://portal.instivo.com.br/dashboard	\N	2025-06-10 19:49:57.438773
652	09.477.652/0006-09	PORTAL	https://portal.instivo.com.br/dashboard	\N	2025-06-10 19:49:57.45064
653	09.477.652/0005-10	PORTAL	https://portal.instivo.com.br/dashboard	\N	2025-06-10 19:49:57.453942
654	09.477.652/0004-39	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.456387
655	09.477.652/0003-58	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.475922
656	09.477.652/0002-77	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.48235
657	09.477.652/0043-45	PORTAL	https://portal.instivo.com.br/dashboard	\N	2025-06-10 19:49:57.484597
658	09.477.652/0123-64	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.495677
659	09.477.652/0146-50	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.497896
660	09.477.652/0057-40	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.499865
661	09.477.652/0024-82	PORTAL	agendarentrega.com	\N	2025-06-10 19:49:57.501819
662	81.630.766/0002-32	\N	-	\N	2025-06-10 19:49:57.503802
663	14.805.543/0001-90	TELEFONE	55 71 8831-7329	\N	2025-06-10 19:49:57.51013
664	42.370.492/0001-57	\N	-	\N	2025-06-10 19:49:57.512501
665	17.005.498/0001-88	\N	-	\N	2025-06-10 19:49:57.517131
666	27.497.684/0001-35	\N	-	\N	2025-06-10 19:49:57.525141
667	06.891.147/0001-03	E-MAIL	recebimento@galetosdistribuidora.com.br  / compras@galetosdistribuidora.com.br	\N	2025-06-10 19:49:57.544426
668	18.765.188/0001-24	TELEFONE	55 19 99359-7875	\N	2025-06-10 19:49:57.561661
669	04.140.756/0006-00	\N	-	\N	2025-06-10 19:49:57.565758
670	04.140.756/0001-97	\N	-	\N	2025-06-10 19:49:57.576139
671	53.473.635/0001-72	\N	-	\N	2025-06-10 19:49:57.581155
672	05.671.160/0001-86	\N	-	\N	2025-06-10 19:49:57.592256
673	02.279.324/0001-36	COMERCIAL	VEM NO PEDIDO	pedido ja vem com data de entrega, o comercial consegue remanejar com o cliente	2025-06-10 19:49:57.599333
674	85.070.068/0011-71	\N	-	\N	2025-06-10 19:49:57.602485
676	04.436.991/0001-00	\N	-	\N	2025-06-10 19:49:57.607821
678	50.955.707/0004-72	COMERCIAL	VEM NO PEDIDO	pedido ja vem com data de entrega, o comercial consegue remanejar com o cliente	2025-06-10 19:49:57.612086
679	55.332.503/0001-56	\N	-	\N	2025-06-10 19:49:57.61387
680	28.580.702/0007-04	\N	-	\N	2025-06-10 19:49:57.615622
681	24.781.277/0001-67	\N	-	\N	2025-06-10 19:49:57.617537
682	05.813.093/0001-97	\N	-	\N	2025-06-10 19:49:57.619507
683	76.430.438/0140-40	\N	-	\N	2025-06-10 19:49:57.621413
684	81.433.765/0024-03	\N	-	\N	2025-06-10 19:49:57.623297
685	39.430.353/0001-67	\N	-	\N	2025-06-10 19:49:57.625062
686	78.413.325/0008-60	\N	-	\N	2025-06-10 19:49:57.626734
687	73.909.566/0001-04	E-MAIL	gardiano.severo@jadistribuidora.net  / jonathan.soares@jadistribuidora.net / ranulfo.cesar@jadistribuidora.net	\N	2025-06-10 19:49:57.628601
688	53.045.266/0003-89	PORTAL	https://nextbp.confianca.com.br/logistica/	\N	2025-06-10 19:49:57.630367
689	11.977.197/0001-30	\N	-	\N	2025-06-10 19:49:57.632059
690	47.502.211/0001-96	\N	-	\N	2025-06-10 19:49:57.633931
691	67.702.647/0001-36	\N	-	\N	2025-06-10 19:49:57.635617
692	30.228.323/0001-06	\N	-	\N	2025-06-10 19:49:57.637336
693	37.218.268/0001-04	\N	-	\N	2025-06-10 19:49:57.639043
694	48.063.131/0001-44	\N	-	\N	2025-06-10 19:49:57.6409
695	52.504.625/0001-94	\N	-	\N	2025-06-10 19:49:57.642601
696	33.010.270/0001-32	\N	-	\N	2025-06-10 19:49:57.6443
697	28.652.134/0001-06	\N	-	\N	2025-06-10 19:49:57.646553
698	28.064.596/0001-02	\N	-	\N	2025-06-10 19:49:57.648197
699	24.353.832/0001-50	COMERCIAL	VEM NO PEDIDO	pedido ja vem com data de entrega, o comercial consegue remanejar com o cliente	2025-06-10 19:49:57.649935
700	67.838.458/0052-35	E-MAIL	agendamento.consuma@megafrio.log.br / suprimentos@consuma.com.br	\N	2025-06-10 19:49:57.651688
701	67.838.458/0001-95	\N	-	\N	2025-06-10 19:49:57.653426
702	15.099.833/0001-29	E-MAIL	agendamento@grupolaredo.com.br  / https://forms.gle/TvbgawWnoLdbLVg36	tem  que preencher o formulario do link e enviar neste email	2025-06-10 19:49:57.655116
703	36.527.096/0001-98	\N	-	\N	2025-06-10 19:49:57.656865
704	17.007.081/0001-54	\N	-	\N	2025-06-10 19:49:57.658855
705	25.280.495/0003-42	\N	-	\N	2025-06-10 19:49:57.660885
706	03.447.509/0001-75	\N	-	\N	2025-06-10 19:49:57.662892
707	32.505.968/0001-66	\N	-	\N	2025-06-10 19:49:57.664927
675	43.866.727/0001-69	E-MAIL	log1@marfim.com.br		2025-07-21 13:51:02.423349
708	03.997.453/0001-22	E-MAIL	macamdescarga@gmail.com ou +55 71 9172-0042	\N	2025-06-10 19:49:57.711395
709	07.669.173/0001-46	COMERCIAL	VEM NO PEDIDO	pedido ja vem com data de entrega, o comercial consegue remanejar com o cliente	2025-06-10 19:49:57.714555
710	14.773.721/0001-49	\N	-	\N	2025-06-10 19:49:57.720108
711	35.094.371/0001-64	\N	-	\N	2025-06-10 19:49:57.725112
712	04.609.653/0002-04	\N	-	\N	2025-06-10 19:49:57.730098
713	04.609.653/0001-23	\N	-	\N	2025-06-10 19:49:57.743737
714	27.978.295/0001-21	\N	-	\N	2025-06-10 19:49:57.751266
715	19.540.164/0001-30	\N	-	\N	2025-06-10 19:49:57.760497
716	03.995.515/0272-86	\N	-	\N	2025-06-10 19:49:57.765198
717	93.209.765/0495-58	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.76748
718	93.209.765/0474-23	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.771434
719	93.209.765/0473-42	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.773417
720	93.209.765/0439-40	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.776234
721	93.209.765/0426-26	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.778469
722	93.209.765/0401-78	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.780778
723	93.209.765/0389-47	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.782922
724	93.209.765/0345-26	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.785196
725	93.209.765/0331-20	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.788181
726	93.209.765/0320-78	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.790214
727	93.209.765/0317-72	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.79207
728	93.209.765/0315-00	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.79397
729	93.209.765/0314-20	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.795882
730	93.209.765/0304-58	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.797665
731	00.063.960/0388-40	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.799363
732	93.209.765/0517-06	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.801055
733	00.063.960/0026-59	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.807883
734	93.209.765/0294-41	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.809804
735	00.063.960/0114-88	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.811722
736	00.063.960/0010-91	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.813402
737	00.063.960/0064-84	PORTAL	https://atacadao.hodiebooking.com.br/	\N	2025-06-10 19:49:57.815029
738	31.035.833/0004-64	\N	-	\N	2025-06-10 19:49:57.817486
739	38.260.938/0002-02	\N	-	\N	2025-06-10 19:49:57.819252
740	11.080.635/0001-62	\N	-	\N	2025-06-10 19:49:57.82117
741	11.939.808/0001-55	\N	-	\N	2025-06-10 19:49:57.823279
742	09.182.947/0001-35	PORTAL	Início - Portal do Fornecedor	\N	2025-06-10 19:49:57.824934
743	09.182.947/0015-30	PORTAL	Início - Portal do Fornecedor	\N	2025-06-10 19:49:57.826661
744	09.182.947/0012-98	PORTAL	Início - Portal do Fornecedor	\N	2025-06-10 19:49:57.828329
745	09.182.947/0011-07	\N	-	\N	2025-06-10 19:49:57.830005
746	09.182.947/0010-26	\N	-	\N	2025-06-10 19:49:57.831634
747	09.182.947/0009-92	PORTAL	Início - Portal do Fornecedor	\N	2025-06-10 19:49:57.833285
748	09.182.947/0006-40	\N	-	\N	2025-06-10 19:49:57.834914
749	09.182.947/0004-88	\N	-	\N	2025-06-10 19:49:57.836594
750	09.182.947/0002-16	PORTAL	Início - Portal do Fornecedor	\N	2025-06-10 19:49:57.838665
751	09.182.947/0016-11	\N	-	\N	2025-06-10 19:49:57.84037
752	22.749.835/0285-15	\N	-	\N	2025-06-10 19:49:57.842195
753	92.028.265/0001-16	TELEFONE	51 9231-0746	\N	2025-06-10 19:49:57.844043
754	44.991.743/0001-46	\N	-	\N	2025-06-10 19:49:57.845817
755	55.519.383/0001-09	\N	-	\N	2025-06-10 19:49:57.848039
756	04.331.164/0001-52	\N	-	\N	2025-06-10 19:49:57.850244
757	42.185.661/0001-89	\N	-	\N	2025-06-10 19:49:57.852143
758	03.995.515/0283-39	\N	-	\N	2025-06-10 19:49:57.855057
759	19.406.512/0001-80	\N	-	\N	2025-06-10 19:49:57.857616
760	29.460.170/0003-00	\N	-	\N	2025-06-10 19:49:57.85992
761	02.262.785/0001-04	\N	-	\N	2025-06-10 19:49:57.861718
762	75.394.189/0001-43	\N	-	\N	2025-06-10 19:49:57.863405
763	13.571.464/0001-08	\N	-	\N	2025-06-10 19:49:57.865116
764	08.215.522/0001-12	\N	-	\N	2025-06-10 19:49:57.909939
765	06.222.792/0001-25	\N	-	\N	2025-06-10 19:49:57.912241
766	06.222.792/0002-06	\N	-	\N	2025-06-10 19:49:57.914199
767	13.594.751/0015-20	\N	-	\N	2025-06-10 19:49:57.916093
768	84.025.279/0005-81	\N	-	\N	2025-06-10 19:49:57.919175
769	84.025.279/0001-58	\N	-	\N	2025-06-10 19:49:57.921102
770	84.025.279/0006-62	\N	-	\N	2025-06-10 19:49:57.923052
771	84.025.279/0002-39	\N	-	\N	2025-06-10 19:49:57.924891
772	84.025.279/0003-10	\N	-	\N	2025-06-10 19:49:57.926758
773	40.340.433/0007-04	\N	-	\N	2025-06-10 19:49:57.928849
774	41.600.131/0001-97	E-MAIL	emiliano@omegadistribuidora.com.br  ou +55 85 9616-6266	\N	2025-06-10 19:49:57.930916
775	20.936.117/0001-99	\N	-	\N	2025-06-10 19:49:57.933089
776	11.010.491/0001-78	\N	-	\N	2025-06-10 19:49:57.935082
777	84.025.279/0004-09	\N	-	\N	2025-06-10 19:49:57.937046
778	47.508.411/1521-77	\N	-	\N	2025-06-10 19:49:57.939212
779	47.508.411/0099-60	\N	-	\N	2025-06-10 19:49:57.941219
780	47.508.411/0110-00	\N	-	\N	2025-06-10 19:49:57.943237
781	47.508.411/2165-90	\N	-	\N	2025-06-10 19:49:57.945199
782	47.508.411/0380-48	\N	-	\N	2025-06-10 19:49:57.947165
783	07.158.073/0001-55	E-MAIL	agendamento@peraltaatacadista.com.br /  sthefany.barbosa@peraltaatacadista.com.br	\N	2025-06-10 19:49:57.949113
784	03.325.984/0001-79	\N	-	\N	2025-06-10 19:49:57.950853
785	95.410.163/0007-44	\N	-	\N	2025-06-10 19:49:57.952584
786	10.324.928/0001-85	\N	-	\N	2025-06-10 19:49:57.954263
787	01.905.097/0012-05	\N	-	\N	2025-06-10 19:49:57.955999
788	26.648.483/0001-29	\N	-	\N	2025-06-10 19:49:57.957776
789	02.229.804/0005-16	\N	-	\N	2025-06-10 19:49:57.959663
790	03.282.301/0001-43	\N	-	\N	2025-06-10 19:49:57.961656
791	01.838.723/0362-37	\N	-	\N	2025-06-10 19:49:57.963608
792	10.898.698/0001-68	\N	-	\N	2025-06-10 19:49:57.965555
793	42.434.646/0007-12	TELEFONE	+55 85 9740-1941	-	2025-06-10 19:49:57.96737
794	40.455.468/0001-95	\N	-	\N	2025-06-10 19:49:57.969163
795	37.787.882/0001-97	\N	-	\N	2025-06-10 19:49:58.009929
796	08.038.545/0001-07	E-MAIL	agendamento@comercialqueiroz.com.br	\N	2025-06-10 19:49:58.012282
797	45.980.740/0001-70	\N	-	\N	2025-06-10 19:49:58.014299
798	04.288.024/0001-49	\N	-	\N	2025-06-10 19:49:58.016223
799	11.517.841/0049-31	\N	-	\N	2025-06-10 19:49:58.018028
800	01.132.478/0029-39	\N	-	\N	2025-06-10 19:49:58.019815
801	01.132.478/0001-38	\N	-	\N	2025-06-10 19:49:58.021561
802	01.132.478/0016-14	\N	-	\N	2025-06-10 19:49:58.023248
803	01.132.478/0017-03	\N	-	\N	2025-06-10 19:49:58.025416
804	01.132.478/0006-42	\N	-	\N	2025-06-10 19:49:58.027133
805	01.132.478/0012-90	\N	-	\N	2025-06-10 19:49:58.028872
806	01.132.478/0013-71	\N	-	\N	2025-06-10 19:49:58.030782
807	01.132.478/0040-44	\N	-	\N	2025-06-10 19:49:58.032513
814	01.132.478/0036-68	\N	-	\N	2025-06-10 19:49:58.046349
815	01.132.478/0035-87	\N	-	\N	2025-06-10 19:49:58.048443
816	84.308.980/0020-47	TELEFONE	55 68 9226-3087	\N	2025-06-10 19:49:58.050286
817	84.308.980/0013-18	TELEFONE	55 68 9226-3087	\N	2025-06-10 19:49:58.052899
818	06.057.223/0442-09	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.054786
819	06.057.223/0532-91	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.058258
820	06.057.223/0308-36	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.059998
821	06.057.223/0334-28	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.113908
822	06.057.223/0296-68	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.118683
823	06.057.223/0288-58	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.122469
824	06.057.223/0333-47	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.125264
825	06.057.223/0360-10	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.128311
826	06.057.223/0368-77	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.13082
827	06.057.223/0468-30	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.136342
828	06.057.223/0555-88	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.140303
829	06.057.223/0246-07	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.147388
830	06.057.223/0271-00	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.149504
831	06.057.223/0309-17	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.151555
832	06.057.223/0341-57	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.153393
833	06.057.223/0339-32	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.155133
834	06.057.223/0344-08	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.156922
835	06.057.223/0371-72	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.158832
836	06.057.223/0372-53	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.160592
837	06.057.223/0244-37	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.162263
838	06.057.223/0310-50	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.164067
839	06.057.223/0299-00	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.165827
840	06.057.223/0323-75	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.167612
841	06.057.223/0321-03	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.16941
842	06.057.223/0298-20	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.171166
843	06.057.223/0300-89	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.172834
844	06.057.223/0373-34	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.174662
845	06.057.223/0239-70	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.176601
846	06.057.223/0387-30	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.208814
847	06.057.223/0248-60	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.225262
848	06.057.223/0422-57	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.24895
849	06.057.223/0338-51	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.254155
850	06.057.223/0385-78	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.259387
851	06.057.223/0342-38	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.261893
852	06.057.223/0351-29	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.265203
853	06.057.223/0430-67	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.281664
854	06.057.223/0231-12	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.303239
855	06.057.223/0229-06	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.31784
856	06.057.223/0411-02	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.320756
857	06.057.223/0324-56	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.323137
858	06.057.223/0382-25	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.325271
859	06.057.223/0403-94	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.3273
860	06.057.223/0220-60	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.329281
861	06.057.223/0363-62	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.331185
862	06.057.223/0364-43	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.333179
863	06.057.223/0366-05	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.335041
864	06.057.223/0374-15	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.33675
865	06.057.223/0384-97	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.3385
866	06.057.223/0348-23	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.340307
867	06.057.223/0347-42	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.342537
868	06.057.223/0352-00	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.344483
869	06.057.223/0355-52	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.346421
870	06.057.223/0378-49	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.350025
871	06.057.223/0362-81	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.354225
872	06.057.223/0349-04	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.356625
873	06.057.223/0381-44	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.359958
874	06.057.223/0365-24	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.3639
875	06.057.223/0376-87	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.366596
876	06.057.223/0412-85	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.369257
877	06.057.223/0416-09	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.371775
878	06.057.223/0413-66	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.374314
879	06.057.223/0414-47	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.376837
880	06.057.223/0402-03	PORTAL	https://plataforma.trizy.com.br/#/product-home	\N	2025-06-10 19:49:58.379352
