9684	VCD2520763	4520145	848005	2025-07-24	2025-07-24	Cotação	16.881.767/0009-64	MERCADAO ATACADISTA COMERCIAL DE ALIMENTOS LTDA.	REDE MERCADAO LJ 08	Itanhaém	SP	13 SOARES E SOARES REP COML LTDA	VENDA EXTERNA JUNIOR	[4520145] COGUMELO INTEIRO - POUCH 30X100 G - CAMPO BELO	CAIXAS	POUCH 80 A 100 G	COGUMELO	CONSERVAS	2.000	2.000	0.000	148.50	60 DDL	Transferência Bancária	CIF		\N	nao	ENTREGA IMEDIATA. DATA LIMITE: 07/08/25. NÃO PRECISA AGENDAR. RECEBIMENTO DE 2ªF A 6ªF DAS 8H AS 16H. PAGAMENTO DE DESCARGA R$ 20,00 POR PALETE. PAGAMENTO USO DE STRECH R$ 20,00. PAGAMENTO EM ESPÉCIE DIRETO NO PDV DA LOJA.	16.881.767/0009-64	REDE MERCADAO LJ 08	11740000	Itanhaém	SP	RECANTO DAS LARANJEIRAS	AV JAIME DE CASTRO	S/N	11379111301129731159	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.858825	2025-07-24 23:55:30.858826	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9685	VCD2520763	4080156	848005	2025-07-24	2025-07-24	Cotação	16.881.767/0009-64	MERCADAO ATACADISTA COMERCIAL DE ALIMENTOS LTDA.	REDE MERCADAO LJ 08	Itanhaém	SP	13 SOARES E SOARES REP COML LTDA	VENDA EXTERNA JUNIOR	[4080156] PEPINO - POUCH 6X1,01 KG - CAMPO BELO	CAIXAS	POUCH 1,01 KG	PEPINO	CONSERVAS	1.000	1.000	0.000	107.70	60 DDL	Transferência Bancária	CIF		\N	nao	ENTREGA IMEDIATA. DATA LIMITE: 07/08/25. NÃO PRECISA AGENDAR. RECEBIMENTO DE 2ªF A 6ªF DAS 8H AS 16H. PAGAMENTO DE DESCARGA R$ 20,00 POR PALETE. PAGAMENTO USO DE STRECH R$ 20,00. PAGAMENTO EM ESPÉCIE DIRETO NO PDV DA LOJA.	16.881.767/0009-64	REDE MERCADAO LJ 08	11740000	Itanhaém	SP	RECANTO DAS LARANJEIRAS	AV JAIME DE CASTRO	S/N	11379111301129731159	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.858916	2025-07-24 23:55:30.858916	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9686	VCD2520763	4310177	848005	2025-07-24	2025-07-24	Cotação	16.881.767/0009-64	MERCADAO ATACADISTA COMERCIAL DE ALIMENTOS LTDA.	REDE MERCADAO LJ 08	Itanhaém	SP	13 SOARES E SOARES REP COML LTDA	VENDA EXTERNA JUNIOR	[4310177] AZEITONA VERDE INTEIRA - VD 12X500 G - CAMPO BELO	CAIXAS	VD 300 A 500 G	AZEITONA VERDE	CONSERVAS	2.000	2.000	0.000	146.40	60 DDL	Transferência Bancária	CIF		\N	nao	ENTREGA IMEDIATA. DATA LIMITE: 07/08/25. NÃO PRECISA AGENDAR. RECEBIMENTO DE 2ªF A 6ªF DAS 8H AS 16H. PAGAMENTO DE DESCARGA R$ 20,00 POR PALETE. PAGAMENTO USO DE STRECH R$ 20,00. PAGAMENTO EM ESPÉCIE DIRETO NO PDV DA LOJA.	16.881.767/0009-64	REDE MERCADAO LJ 08	11740000	Itanhaém	SP	RECANTO DAS LARANJEIRAS	AV JAIME DE CASTRO	S/N	11379111301129731159	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.859	2025-07-24 23:55:30.859001	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9687	VCD2520764	4759698	848005	2025-07-24	2025-07-24	Cotação	16.881.767/0004-50	MERCADAO ATACADISTA COMERCIAL DE ALIMENTOS LTDA.	REDE MERCADAO LJ 01	Guarujá	SP	13 SOARES E SOARES REP COML LTDA	VENDA EXTERNA JUNIOR	[4759698] OLEO DE SOJA MISTO - VD 12X500 ML - CASA BLANCA	CAIXAS	VD 500 ML	OLEO DE SOJA	OLEOS	4.000	4.000	0.000	102.00	60 DDL	Transferência Bancária	CIF		\N	nao	ENTREGA IMEDIATA. DATA LIMITE: 07/08/25. NÃO PRECISA AGENDAR. RECEBIMENTO DE 2ªF A 6ªF DAS 8H AS 16H. PAGAMENTO DE DESCARGA R$ 20,00 POR PALETE. PAGAMENTO USO DE STRECH R$ 20,00. PAGAMENTO EM ESPÉCIE DIRETO NO PDV DA LOJA.	16.881.767/0004-50	REDE MERCADAO LJ 01	11446480	Guarujá	SP	PRAIA DO PEREQUE	AV BIDU SAYAO	619	13335366061333536594	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.859091	2025-07-24 23:55:30.859092	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9688	VCD2520764	4320156	848005	2025-07-24	2025-07-24	Cotação	16.881.767/0004-50	MERCADAO ATACADISTA COMERCIAL DE ALIMENTOS LTDA.	REDE MERCADAO LJ 01	Guarujá	SP	13 SOARES E SOARES REP COML LTDA	VENDA EXTERNA JUNIOR	[4320156] AZEITONA VERDE FATIADA - POUCH 6X1,01 KG - CAMPO BELO	CAIXAS	POUCH 1,01 KG	AZEITONA VERDE	CONSERVAS	1.000	1.000	0.000	158.64	60 DDL	Transferência Bancária	CIF		\N	nao	ENTREGA IMEDIATA. DATA LIMITE: 07/08/25. NÃO PRECISA AGENDAR. RECEBIMENTO DE 2ªF A 6ªF DAS 8H AS 16H. PAGAMENTO DE DESCARGA R$ 20,00 POR PALETE. PAGAMENTO USO DE STRECH R$ 20,00. PAGAMENTO EM ESPÉCIE DIRETO NO PDV DA LOJA.	16.881.767/0004-50	REDE MERCADAO LJ 01	11446480	Guarujá	SP	PRAIA DO PEREQUE	AV BIDU SAYAO	619	13335366061333536594	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.8592	2025-07-24 23:55:30.859201	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9689	VCD2520764	4310156	848005	2025-07-24	2025-07-24	Cotação	16.881.767/0004-50	MERCADAO ATACADISTA COMERCIAL DE ALIMENTOS LTDA.	REDE MERCADAO LJ 01	Guarujá	SP	13 SOARES E SOARES REP COML LTDA	VENDA EXTERNA JUNIOR	[4310156] AZEITONA VERDE INTEIRA - POUCH 6X1,01 KG - CAMPO BELO	CAIXAS	POUCH 1,01 KG	AZEITONA VERDE	CONSERVAS	1.000	1.000	0.000	129.24	60 DDL	Transferência Bancária	CIF		\N	nao	ENTREGA IMEDIATA. DATA LIMITE: 07/08/25. NÃO PRECISA AGENDAR. RECEBIMENTO DE 2ªF A 6ªF DAS 8H AS 16H. PAGAMENTO DE DESCARGA R$ 20,00 POR PALETE. PAGAMENTO USO DE STRECH R$ 20,00. PAGAMENTO EM ESPÉCIE DIRETO NO PDV DA LOJA.	16.881.767/0004-50	REDE MERCADAO LJ 01	11446480	Guarujá	SP	PRAIA DO PEREQUE	AV BIDU SAYAO	619	13335366061333536594	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.859287	2025-07-24 23:55:30.859287	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9690	VCD2520764	4310145	848005	2025-07-24	2025-07-24	Cotação	16.881.767/0004-50	MERCADAO ATACADISTA COMERCIAL DE ALIMENTOS LTDA.	REDE MERCADAO LJ 01	Guarujá	SP	13 SOARES E SOARES REP COML LTDA	VENDA EXTERNA JUNIOR	[4310145] AZEITONA VERDE INTEIRA - POUCH 30X100 G - CAMPO BELO	CAIXAS	POUCH 80 A 100 G	AZEITONA VERDE	CONSERVAS	2.000	2.000	0.000	66.60	60 DDL	Transferência Bancária	CIF		\N	nao	ENTREGA IMEDIATA. DATA LIMITE: 07/08/25. NÃO PRECISA AGENDAR. RECEBIMENTO DE 2ªF A 6ªF DAS 8H AS 16H. PAGAMENTO DE DESCARGA R$ 20,00 POR PALETE. PAGAMENTO USO DE STRECH R$ 20,00. PAGAMENTO EM ESPÉCIE DIRETO NO PDV DA LOJA.	16.881.767/0004-50	REDE MERCADAO LJ 01	11446480	Guarujá	SP	PRAIA DO PEREQUE	AV BIDU SAYAO	619	13335366061333536594	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.859374	2025-07-24 23:55:30.859375	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9691	VCD2520764	4510145	848005	2025-07-24	2025-07-24	Cotação	16.881.767/0004-50	MERCADAO ATACADISTA COMERCIAL DE ALIMENTOS LTDA.	REDE MERCADAO LJ 01	Guarujá	SP	13 SOARES E SOARES REP COML LTDA	VENDA EXTERNA JUNIOR	[4510145] COGUMELO FATIADO - POUCH 30X100 G - CAMPO BELO	CAIXAS	POUCH 80 A 100 G	COGUMELO	CONSERVAS	2.000	2.000	0.000	148.50	60 DDL	Transferência Bancária	CIF		\N	nao	ENTREGA IMEDIATA. DATA LIMITE: 07/08/25. NÃO PRECISA AGENDAR. RECEBIMENTO DE 2ªF A 6ªF DAS 8H AS 16H. PAGAMENTO DE DESCARGA R$ 20,00 POR PALETE. PAGAMENTO USO DE STRECH R$ 20,00. PAGAMENTO EM ESPÉCIE DIRETO NO PDV DA LOJA.	16.881.767/0004-50	REDE MERCADAO LJ 01	11446480	Guarujá	SP	PRAIA DO PEREQUE	AV BIDU SAYAO	619	13335366061333536594	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.859462	2025-07-24 23:55:30.859462	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9692	VCD2520764	4520145	848005	2025-07-24	2025-07-24	Cotação	16.881.767/0004-50	MERCADAO ATACADISTA COMERCIAL DE ALIMENTOS LTDA.	REDE MERCADAO LJ 01	Guarujá	SP	13 SOARES E SOARES REP COML LTDA	VENDA EXTERNA JUNIOR	[4520145] COGUMELO INTEIRO - POUCH 30X100 G - CAMPO BELO	CAIXAS	POUCH 80 A 100 G	COGUMELO	CONSERVAS	2.000	2.000	0.000	148.50	60 DDL	Transferência Bancária	CIF		\N	nao	ENTREGA IMEDIATA. DATA LIMITE: 07/08/25. NÃO PRECISA AGENDAR. RECEBIMENTO DE 2ªF A 6ªF DAS 8H AS 16H. PAGAMENTO DE DESCARGA R$ 20,00 POR PALETE. PAGAMENTO USO DE STRECH R$ 20,00. PAGAMENTO EM ESPÉCIE DIRETO NO PDV DA LOJA.	16.881.767/0004-50	REDE MERCADAO LJ 01	11446480	Guarujá	SP	PRAIA DO PEREQUE	AV BIDU SAYAO	619	13335366061333536594	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.85955	2025-07-24 23:55:30.859551	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9693	VCD2520764	4080156	848005	2025-07-24	2025-07-24	Cotação	16.881.767/0004-50	MERCADAO ATACADISTA COMERCIAL DE ALIMENTOS LTDA.	REDE MERCADAO LJ 01	Guarujá	SP	13 SOARES E SOARES REP COML LTDA	VENDA EXTERNA JUNIOR	[4080156] PEPINO - POUCH 6X1,01 KG - CAMPO BELO	CAIXAS	POUCH 1,01 KG	PEPINO	CONSERVAS	1.000	1.000	0.000	107.70	60 DDL	Transferência Bancária	CIF		\N	nao	ENTREGA IMEDIATA. DATA LIMITE: 07/08/25. NÃO PRECISA AGENDAR. RECEBIMENTO DE 2ªF A 6ªF DAS 8H AS 16H. PAGAMENTO DE DESCARGA R$ 20,00 POR PALETE. PAGAMENTO USO DE STRECH R$ 20,00. PAGAMENTO EM ESPÉCIE DIRETO NO PDV DA LOJA.	16.881.767/0004-50	REDE MERCADAO LJ 01	11446480	Guarujá	SP	PRAIA DO PEREQUE	AV BIDU SAYAO	619	13335366061333536594	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.859636	2025-07-24 23:55:30.859637	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9694	VCD2520764	4310177	848005	2025-07-24	2025-07-24	Cotação	16.881.767/0004-50	MERCADAO ATACADISTA COMERCIAL DE ALIMENTOS LTDA.	REDE MERCADAO LJ 01	Guarujá	SP	13 SOARES E SOARES REP COML LTDA	VENDA EXTERNA JUNIOR	[4310177] AZEITONA VERDE INTEIRA - VD 12X500 G - CAMPO BELO	CAIXAS	VD 300 A 500 G	AZEITONA VERDE	CONSERVAS	2.000	2.000	0.000	146.40	60 DDL	Transferência Bancária	CIF		\N	nao	ENTREGA IMEDIATA. DATA LIMITE: 07/08/25. NÃO PRECISA AGENDAR. RECEBIMENTO DE 2ªF A 6ªF DAS 8H AS 16H. PAGAMENTO DE DESCARGA R$ 20,00 POR PALETE. PAGAMENTO USO DE STRECH R$ 20,00. PAGAMENTO EM ESPÉCIE DIRETO NO PDV DA LOJA.	16.881.767/0004-50	REDE MERCADAO LJ 01	11446480	Guarujá	SP	PRAIA DO PEREQUE	AV BIDU SAYAO	619	13335366061333536594	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.859725	2025-07-24 23:55:30.859726	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9695	VCD2520742	4320162	não	2025-07-23	2025-07-24	Pedido de venda	23.439.441/0015-95	ARMAZEM MATEUS S.A.	REDE MATEUS	Davinópolis	MA	102 C.A. FERREIRA MORENO ME  (3CM SOLUTIONS)	VENDA EXTERNA MILER	[4320162] AZEITONA VERDE FATIADA - BD 6X2 KG - CAMPO BELO	CAIXAS	BD 2 KG	AZEITONA VERDE	CONSERVAS	200.000	200.000	0.000	302.68	45 DDL	Boleto Grafeno	CIF		\N	sim	ENTREGA IMEDIATA	23.439.441/0015-95	REDE MATEUS	65927000	Davinópolis	MA	VILA DAVI II	ROD BR 010	S/N	9821089816	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.859818	2025-07-24 23:55:30.859818	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9696	VCD2520742	4310165	não	2025-07-23	2025-07-24	Pedido de venda	23.439.441/0015-95	ARMAZEM MATEUS S.A.	REDE MATEUS	Davinópolis	MA	102 C.A. FERREIRA MORENO ME  (3CM SOLUTIONS)	VENDA EXTERNA MILER	[4310165] AZEITONA VERDE  INTEIRA MEDIA - BD 6X2 KG - CAMPO BELO	CAIXAS	BD 2 KG	AZEITONA VERDE	CONSERVAS	333.000	333.000	0.000	266.35	45 DDL	Boleto Grafeno	CIF		\N	sim	ENTREGA IMEDIATA	23.439.441/0015-95	REDE MATEUS	65927000	Davinópolis	MA	VILA DAVI II	ROD BR 010	S/N	9821089816	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.859906	2025-07-24 23:55:30.859906	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9697	VCD2520742	4310164	não	2025-07-23	2025-07-24	Pedido de venda	23.439.441/0015-95	ARMAZEM MATEUS S.A.	REDE MATEUS	Davinópolis	MA	102 C.A. FERREIRA MORENO ME  (3CM SOLUTIONS)	VENDA EXTERNA MILER	[4310164] AZEITONA VERDE  INTEIRA MIUDA - BD 6X2 KG - CAMPO BELO	CAIXAS	BD 2 KG	AZEITONA VERDE	CONSERVAS	333.000	333.000	0.000	220.70	45 DDL	Boleto Grafeno	CIF		\N	sim	ENTREGA IMEDIATA	23.439.441/0015-95	REDE MATEUS	65927000	Davinópolis	MA	VILA DAVI II	ROD BR 010	S/N	9821089816	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.859991	2025-07-24 23:55:30.859991	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9698	VCD2520742	4350162	não	2025-07-23	2025-07-24	Pedido de venda	23.439.441/0015-95	ARMAZEM MATEUS S.A.	REDE MATEUS	Davinópolis	MA	102 C.A. FERREIRA MORENO ME  (3CM SOLUTIONS)	VENDA EXTERNA MILER	[4350162] AZEITONA VERDE RECHEADA - BD 6X2 KG - CAMPO BELO	CAIXAS	BD 2 KG	AZEITONA VERDE	CONSERVAS	50.000	50.000	0.000	418.43	45 DDL	Boleto Grafeno	CIF		\N	sim	ENTREGA IMEDIATA	23.439.441/0015-95	REDE MATEUS	65927000	Davinópolis	MA	VILA DAVI II	ROD BR 010	S/N	9821089816	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.860078	2025-07-24 23:55:30.860079	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9699	VCD2520742	4360162	não	2025-07-23	2025-07-24	Pedido de venda	23.439.441/0015-95	ARMAZEM MATEUS S.A.	REDE MATEUS	Davinópolis	MA	102 C.A. FERREIRA MORENO ME  (3CM SOLUTIONS)	VENDA EXTERNA MILER	[4360162] AZEITONA VERDE SEM CAROCO - BD 6X2 KG - CAMPO BELO	CAIXAS	BD 2 KG	AZEITONA VERDE	CONSERVAS	20.000	20.000	0.000	320.67	45 DDL	Boleto Grafeno	CIF		\N	sim	ENTREGA IMEDIATA	23.439.441/0015-95	REDE MATEUS	65927000	Davinópolis	MA	VILA DAVI II	ROD BR 010	S/N	9821089816	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.860188	2025-07-24 23:55:30.860188	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9700	VCD2520742	4050162	não	2025-07-23	2025-07-24	Pedido de venda	23.439.441/0015-95	ARMAZEM MATEUS S.A.	REDE MATEUS	Davinópolis	MA	102 C.A. FERREIRA MORENO ME  (3CM SOLUTIONS)	VENDA EXTERNA MILER	[4050162] CEBOLINHA - BD 6X2 KG - CAMPO BELO	CAIXAS	BD 2 KG	CEBOLINHA	CONSERVAS	25.000	25.000	0.000	262.77	45 DDL	Boleto Grafeno	CIF		\N	sim	ENTREGA IMEDIATA	23.439.441/0015-95	REDE MATEUS	65927000	Davinópolis	MA	VILA DAVI II	ROD BR 010	S/N	9821089816	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.860277	2025-07-24 23:55:30.860277	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9701	VCD2520742	4520161	não	2025-07-23	2025-07-24	Pedido de venda	23.439.441/0015-95	ARMAZEM MATEUS S.A.	REDE MATEUS	Davinópolis	MA	102 C.A. FERREIRA MORENO ME  (3CM SOLUTIONS)	VENDA EXTERNA MILER	[4520161] COGUMELO INTEIRO - BD 6X1,01 KG - CAMPO BELO	CAIXAS	BD 1,01 KG	COGUMELO	CONSERVAS	10.000	10.000	0.000	229.50	45 DDL	Boleto Grafeno	CIF		\N	sim	ENTREGA IMEDIATA	23.439.441/0015-95	REDE MATEUS	65927000	Davinópolis	MA	VILA DAVI II	ROD BR 010	S/N	9821089816	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.860366	2025-07-24 23:55:30.860366	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9702	VCD2520742	4520162	não	2025-07-23	2025-07-24	Pedido de venda	23.439.441/0015-95	ARMAZEM MATEUS S.A.	REDE MATEUS	Davinópolis	MA	102 C.A. FERREIRA MORENO ME  (3CM SOLUTIONS)	VENDA EXTERNA MILER	[4520162] COGUMELO INTEIRO - BD 6X2 KG - CAMPO BELO	CAIXAS	BD 2 KG	COGUMELO	CONSERVAS	10.000	10.000	0.000	390.09	45 DDL	Boleto Grafeno	CIF		\N	sim	ENTREGA IMEDIATA	23.439.441/0015-95	REDE MATEUS	65927000	Davinópolis	MA	VILA DAVI II	ROD BR 010	S/N	9821089816	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.860453	2025-07-24 23:55:30.860454	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9703	VCD2520742	4070162	não	2025-07-23	2025-07-24	Pedido de venda	23.439.441/0015-95	ARMAZEM MATEUS S.A.	REDE MATEUS	Davinópolis	MA	102 C.A. FERREIRA MORENO ME  (3CM SOLUTIONS)	VENDA EXTERNA MILER	[4070162] PIMENTA BIQUINHO - BD 6X2 KG - CAMPO BELO	CAIXAS	BD 2 KG	PIMENTA BIQUINHO	CONSERVAS	10.000	10.000	0.000	357.22	45 DDL	Boleto Grafeno	CIF		\N	sim	ENTREGA IMEDIATA	23.439.441/0015-95	REDE MATEUS	65927000	Davinópolis	MA	VILA DAVI II	ROD BR 010	S/N	9821089816	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.860541	2025-07-24 23:55:30.860541	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
9704	VCD2520742	4759699	não	2025-07-23	2025-07-24	Pedido de venda	23.439.441/0015-95	ARMAZEM MATEUS S.A.	REDE MATEUS	Davinópolis	MA	102 C.A. FERREIRA MORENO ME  (3CM SOLUTIONS)	VENDA EXTERNA MILER	[4759699] OLEO DE SOJA MISTO - GL 4X5,02 L - CASA BLANCA	CAIXAS	GALAO 5,02 L	OLEO DE SOJA	OLEOS	15.000	15.000	0.000	244.90	45 DDL	Boleto Grafeno	CIF		\N	sim	ENTREGA IMEDIATA	23.439.441/0015-95	REDE MATEUS	65927000	Davinópolis	MA	VILA DAVI II	ROD BR 010	S/N	9821089816	\N	\N	\N			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2025-07-24 23:55:30.860628	2025-07-24 23:55:30.860628	Sistema Odoo REALMENTE Otimizado	Sistema Odoo REALMENTE Otimizado	t	\N	\N	f	\N	\N
